time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0.17,0.20379233942135544,0.11152401559317858,0.2050939414594962,-0.2984179760985721,-0.1551338213044739,9.817934921102452
0.18,0.20334205980125863,0.11188096369312278,0.20480216353348105,-0.3170145406450503,-0.16379528887058115,9.818852239076724
0.19,0.20287884890726732,0.11223280360145231,0.20450664552410186,-0.33572028465338,-0.1723919294110462,9.819813707212912
0.2,0.20240274088227656,0.11257949084541877,0.2042074327298882,-0.3545340085056278,-0.18092172000026213,9.820818269426109
0.21,0.2019137706803042,0.11292098146080203,0.20390457070953555,-0.3734544836910533,-0.1893826540615608,9.821864847136618
0.22,0.20141197406351694,0.1132572319986118,0.20359810527118602,-0.3924804529931815,-0.19777274181648685,9.822952339792417
0.23,0.20089738759920686,0.11358819953163717,0.20328808246161933,-0.4116106306837767,-0.2060900107251944,9.82407962540128
0.24,0.20037004865671904,0.11391384166084191,0.20297454855535627,-0.43084370272366446,-0.21433250591781255,9.825245561072276
0.25,0.1998299954043302,0.11423411652160516,0.2026575500436786,-0.45017832697034865,-0.2224982906166333,9.826448983566276
0.26,0.19927726680607902,0.11454898278980559,0.202337133623569,-0.4696131333923671,-0.23058544654899304,9.827688709855344
0.27,0.1987119026185484,0.11485839968774829,0.20201334618657446,-0.48914672429032674,-0.23859207435071084,9.828963537690537
0.28,0.19813394338759924,0.11516232698993359,0.20168623480759634,-0.5087776745245614,-0.24651629395996733,9.830272246177975
0.29,0.1975434304450575,0.11546072502866622,0.201355846733611,-0.5285045317493466,-0.254356245001504,9.83161359636283
0.3,0.19694040590535353,0.11575355469950468,0.20102222937232522,-0.5483258166536122,-0.262110087161039,9.832986331820903
0.31,0.19632491266211452,0.11604077746654944,0.20068543028076813,-0.5682400232080795,-0.2697760005497952,9.834389179257514
0.32,0.1956969943847106,0.11632235536756973,0.20034549715382582,-0.588245618918767,-0.27735218605905165,9.835820849113457
0.33,0.19505669551475455,0.11659825101896788,0.20000247781272024,-0.6083410450867841,-0.2848368657046251,9.83728003617761
0.34,0.1944040612625554,0.11686842762058108,0.1996564201934372,-0.6285247170743509,-0.2922282829612116,9.83876542020598
0.35000000000000003,0.19373913760352693,0.11713284896031972,0.19930737233510687,-0.6487950245769616,-0.299524703086509,9.840275666546793
0.36,0.19306197127455033,0.11739147941864214,0.19895538236834043,-0.669150331901631,-0.3067244134350591,9.841809426771404
0.37,0.19237260977029225,0.11764428397286554,0.19860049850352698,-0.689588978251132,-0.31382572376175266,9.843365339310642
0.38,0.19167110133947832,0.11789122820131247,0.19824276901909368,-0.7101092780141582,-0.32082696651494913,9.84494203009631
0.39,0.19095749498112213,0.11813227828729332,0.1978822422497342,-0.7307095210613288,-0.32772649711916313,9.846538113207485
0.4,0.19023184044071054,0.11836740102292409,0.19751896657460774,-0.7513879730469499,-0.33452269424728853,9.848152191521358
0.41000000000000003,0.1894941882063453,0.11859656381278008,0.19715299040551387,-0.7721428757164601,-0.34121396008233384,9.849782857368252
0.42,0.18874458950484133,0.11881973467738513,0.19678436217504564,-0.7929724472194637,-0.34779872056863625,9.851428693190481
0.43,0.18798309629778243,0.11903688225653661,0.19641313032472604,-0.8138748824282773,-0.35427542565255754,9.853088272204777
0.44,0.18720976127753408,0.11924797581246695,0.1960393432931307,-0.8348483532618942,-0.36064254951264396,9.854760159067938
0.45,0.18642463786321423,0.11945298523284105,0.19566304950400085,-0.8558910090152845,-0.3668985907792569,9.856442910545365
0.46,0.18562778019662224,0.1196518810335912,0.19528429735435077,-0.8770009766939364,-0.3730420727436774,9.858135076182187
0.47000000000000003,0.18481924313812617,0.11984463436158867,0.19490313520257332,-0.8981763613535507,-0.3790715435567088,9.859835198976642
0.48,0.18399908226250922,0.12003121699715352,0.19451961135654663,-0.9194152464447913,-0.3849855764167833,9.861541816055368
0.49,0.1831673538547751,0.12021160135640313,0.19413377406174706,-0.9407156941630073,-0.3907827697476246,9.863253459350348
0.5,0.18232411490591277,0.12038576049343948,0.19374567148937152,-0.9620757458028188,-0.39646174736547946,9.864968656277142
0.51,0.18146942310862182,0.12055366810237654,0.19335535172447244,-0.9834934221174805,-0.4020211586359732,9.86668593041402
0.52,0.1806033368529974,0.12071529851920895,0.19296286275411045,-1.0049667236829194,-0.40745967862064036,9.868403802181874
0.53,0.1797259152221761,0.12087062672352178,0.1925682524555273,-1.0264936312663566,-0.41277600821317706,9.87012078952437
0.54,0.1788372179879427,0.1210196283400436,0.19217156858434323,-1.048072106199397,-0.41796887426548324,9.871835408588147
0.55,0.17793730560629836,0.12116227964004309,0.19177285876278305,-1.0697000907555045,-0.42303702970356305,9.87354617440275
0.56,0.17702623921299065,0.12129855754257071,0.19137217046793367,-1.0913755085317525,-0.4279792536333593,9.875251601559938
0.5700000000000001,0.17610408061900512,0.1214284396155466,0.19096955102003765,-1.1130962648347407,-0.43279435143659883,9.876950204892065
0.58,0.17517089230602004,0.1215519040766958,0.19056504757082568,-1.13486024707059,-0.43748115485674033,9.878640500149283
0.59,0.1742267374218234,0.12166892979433243,0.19015870709189248,-1.1566653251388948,-0.4420385220751146,9.880321004675155
0.6,0.1732716797756933,0.12177949628799385,0.18975057636311904,-1.1785093518305372,-0.44646533777735975,9.881990238080492
0.61,0.17230578383374184,0.1218835837289267,0.18934070196114536,-1.2003901632292546,-0.45076051321025323,9.883646722915026
0.62,0.17132911471422285,0.12198117294042607,0.18892913024789645,-1.22230557911685,-0.45492298622905025,9.885288985336654
0.63,0.17034173818280393,0.12207224539802937,0.18851590735916682,-1.244253403381944,-0.45895172133544726,9.886915555777975
0.64,0.16934372064780331,0.12215678322956688,0.1881010791932644,-1.2662314244321529,-0.46284570970629013,9.888524969609781
0.65,0.16833512915539126,0.12223476921507037,0.18768469139972044,-1.288237415609586,-0.46660396921314984,9.89011576780125
0.66,0.16731603138475748,0.12230618678654157,0.1872667893680661,-1.3102691356095575,-0.4702255444329051,9.891686497576574
0.67,0.1662864956432437,0.12237102002758261,0.18684741821668094,-1.3323243289023927,-0.4737095066494561,9.893235713067654
0.68,0.1652465908614427,0.12242925367289023,0.18642662278171615,-1.354400726158226,-0.47705495384672125,9.894761975962677
0.6900000000000001,0.16419638658826383,0.12248087310761521,0.18600444760609564,-1.376496044674676,-0.4802610106930574,9.896263856150277
0.7000000000000001,0.16313595298596523,0.12252586436659005,0.18558093692859898,-1.3986079888072824,-0.48332682851725206,9.897739932358947
0.71,0.16206536082515346,0.12256421413342579,0.18515613467302838,-1.4207342504026035,-0.4862515852762397,9.899188792791517
0.72,0.16098468147975065,0.12259590973948088,0.18473008443746453,-1.4428725092338448,-0.48903448551471573,9.900609035754398
0.73,0.15989398692192966,0.12262093916270408,0.18430282948361304,-1.4650204334389205,-0.4916747603167779,9.901999270281314
0.74,0.15879334971701775,0.12263929102635324,0.18387441272624536,-1.487175679960826,-0.49417166724979866,9.903358116751294
0.75,0.15768284301836866,0.12265095459759265,0.1834448767227374,-1.509335894990211,-0.4965244903006747,9.904684207500683
0.76,0.1565625405622042,0.12265591978597101,0.18301426366270876,-1.5314987144100431,-0.4987325398046254,9.90597618742888
0.77,0.15543251666242508,0.1226541771417825,0.1825826153577653,-1.5536617642422343,-0.5007951523667302,9.907232714597605
0.78,0.15429284620539174,0.12264571785431296,0.18214997323134885,-1.575822661096135,-0.5027116907763762,9.908452460823453
0.79,0.1531436046446753,0.12263053374997404,0.18171637830869605,-1.597979012618766,-0.5044815439147896,9.909634112263461
0.8,0.15198486799577932,0.12260861729032771,0.18128187120691008,-1.6201284179466842,-0.5061041266558561,9.910776369993517
0.81,0.15081671283083253,0.12257996157000314,0.18084649212514778,-1.642268468159355,-0.5075788797603975,9.91187795057934
0.8200000000000001,0.14963921627325266,0.12254456031450914,0.18041028083492444,-1.6643967467339391,-0.5089052697641077,9.912937586639876
0.8300000000000001,0.1484524559923826,0.122502407877944,0.17997327667054047,-1.6865108300013536,-0.5100827888593311,9.913954027402788
0.84,0.14725651019809816,0.12245349924060621,0.17953551851963093,-1.7086082876035125,-0.511110954770885,9.914926039251968
0.85,0.14605145763538868,0.12239783000650764,0.17909704481384184,-1.7306866829516212,-0.5119893106261106,9.915852406266731
0.86,0.14483737757891033,0.12233539640079256,0.17865789351963526,-1.7527435736854184,-0.5127174248193722,9.916731930752642
0.87,0.14361434982751292,0.122266195267065,0.17821810212922623,-1.7747765121332502,-0.5132948908711705,9.91756343376362
0.88,0.1423824546987402,0.12219022406462679,0.1777777076516532,-1.7967830457728584,-0.5137213272821102,9.918345755615276
0.89,0.1411417730233044,0.12210748086562959,0.17733674660398538,-1.8187607176927731,-0.5139963773818759,9.919077756389191
0.9,0.1398923861395348,0.12201796435214293,0.17689525500266887,-1.8407070670542023,-0.514119709173471,9.919758316428055
0.91,0.13863437588780153,0.12192167381314181,0.17645326835501401,-1.8626196295532955,-0.5140910151728824,9.920386336821407
0.92,0.13736782460491445,0.12181860914141573,0.17601082165082643,-1.8844959378836756,-0.5139100122443883,9.920960739881878
0.93,0.13609281511849736,0.1217087708304028,0.17556794935418324,-1.9063335221991309,-0.5135764414317239,9.921480469611721
0.9400000000000001,0.13480943074133836,0.12159215997095091,0.1751246853953582,-1.9281299105763443,-0.513090067785293,9.921944492159522
0.9500000000000001,0.13351775526571663,0.1214687782480095,0.1746810631628963,-1.9498826294775622,-0.5124506801856354,9.922351796266902
0.96,0.13221787295770568,0.12133862793725418,0.17423711549584037,-1.9715892042130905,-0.511658091163367,9.922701393705117
0.97,0.13090986855145362,0.1212017119016473,0.1737928746761127,-1.993247159403496,-0.5107121367157719,9.922992319701304
0.98,0.12959382724344143,0.12105803358793718,0.1733483724210515,-2.0148540194414206,-0.5096126761202788,9.923223633354429
0.99,0.12826983468671843,0.1209075970230989,0.17290363987610693,-2.03640730895289,-0.508359591745003,9.923394418040601
1.0,0.12693797698511622,0.12075040681071944,0.17245870760769566,-2.057904553258018,-0.5069527888565688,9.92350378180777
1.01,0.1255983406874414,0.12058646812732987,0.17201360559621806,-2.0793432788309842,-0.5053921954254044,9.923550857759645
1.02,0.12425101278164707,0.12041578671868786,0.17156836322923827,-2.1007210137591956,-0.5036777619287267,9.923534804428703
1.03,0.12289608068898362,0.12023836889601258,0.17112300929482946,-2.122035288201523,-0.5018094611513899,9.923454806138224
1.04,0.12153363225812962,0.12005422153217563,0.17067757197508618,-2.143283634845497,-0.4997872879848275,9.923310073353234
1.05,0.12016375575930237,0.11986335205785015,0.17023207883980407,-2.164463589363368,-0.49761125922424787,9.923099843020196
1.06,0.1187865398783492,0.11966576845762131,0.16978655684033073,-2.1855726908669366,-0.4952814133643113,9.922823378895503
1.07,0.11740207371081975,0.11946147926606085,0.16934103230358624,-2.2066084823610312,-0.4927978103934645,9.922479971862526
1.08,0.11601044675601935,0.11925049356376838,0.16889553092625748,-2.2275685111955488,-0.49016053158712425,9.922068940237274
1.09,0.11461174891104384,0.11903282097338223,0.16845007776916598,-2.2484503295159524,-0.48736967929990205,9.921589630062478
1.1,0.11320607046479701,0.11880847165556283,0.1680046972518106,-2.2692514947121287,-0.48442537675705144,9.921041415390114
1.11,0.11179350209198963,0.11857745630495084,0.1675594131470876,-2.2899695698654985,-0.4813277678453356,9.920423698552256
1.12,0.11037413484712197,0.11833978614610335,0.167114248576187,-2.310602124194305,-0.4780770169034847,9.919735910420238
1.1300000000000001,0.10894806015844913,0.11809547292941039,0.16666922600366887,-2.331146733496949,-0.4746733085124075,9.91897751065199
1.1400000000000001,0.10751536982192968,0.11784452892699453,0.16622436723271866,-2.3516009805933153,-0.47111684728538483,9.918147987927632
1.1500000000000001,0.10607615599515872,0.11758696692859652,0.16577969340058346,-2.3719624557639625,-0.46740785765834625,9.917246860173133
1.16,0.10463051119128497,0.11732280023744898,0.16533522497419,-2.392228757187109,-0.4635465836804631,9.916273674772127
1.17,0.1031785282729121,0.1170520426661413,0.16489098174594485,-2.412397491373302,-0.45953328880519173,9.915228008765757
1.18,0.1017203004459859,0.11677470853247815,0.16444698282971867,-2.432466273597696,-0.4553682556819316,9.914109469040568
1.19,0.1002559212536663,0.11649081265533386,0.16400324665701405,-2.452432728329844,-0.4510517859484757,9.91291769250443
1.2,0.09878548457018527,0.11620037035050561,0.16355979097331835,-2.472294489660915,-0.4465842000243918,9.911652346250426
1.21,0.09730908459469084,0.11590339742656762,0.1631166328346423,-2.492049201728244,-0.4419658369054993,9.91031312770874
1.22,0.09582681584507799,0.1155999101807288,0.16267378860424445,-2.511694519137138,-0.4371970539595824,9.908899764786508
1.23,0.09433877315180582,0.11528992539469629,0.16223127394954237,-2.5312281073798557,-0.4322782267234997,9.907412015995641
1.24,0.09284505165170269,0.11497346033054741,0.16178910383921147,-2.5506476432516623,-0.4272097487018094,9.905849670568596
1.25,0.09134574678175848,0.11465053272661205,0.16134729254047078,-2.5699508152638932,-0.4219920311670702,9.904212548562143
1.26,0.08984095427290519,0.1143211607933679,0.1609058536165573,-2.589135324053938,-0.4166255029619452,9.902500500949083
1.27,0.08833077014378582,0.11398536320935113,0.16046479992438864,-2.608198882792068,-0.4111106103032216,9.900713409697957
1.28,0.086815290694512,0.11364315911708378,0.16002414361241438,-2.6271392175850314,-0.4054478165878965,9.898851187840798
1.29,0.08529461250041093,0.11329456811902135,0.159583896118656,-2.645954067876331,-0.3996376022014463,9.896913779528873
1.3,0.08376883240576152,0.11293961027352137,0.15914406816893673,-2.6646411868431183,-0.3936804643283649,9.89490116007648
1.31,0.08223804751752087,0.11257830609083591,0.15870466977529984,-2.683198341789629,-0.38757691676513817,9.89281333599286
1.32,0.0807023551990406,0.11221067652912983,0.15826571023461683,-2.7016233145370823,-0.38132748973570596,9.89065034500221
1.33,0.0791618530637741,0.11183674299052637,0.15782719812738508,-2.7199139018099774,-0.37493272970955527,9.888412256051843
1.34,0.07761663896897451,0.11145652731718264,0.15738914131671458,-2.7380679156187115,-0.36839319922252756,9.886099169308556
1.35,0.07606681100938446,0.11107005178739629,0.15695154694750438,-2.756083183638461,-0.36170947670042874,9.883711216143244
1.36,0.07451246751091718,0.11067733911174567,0.15651442144580807,-2.7739575495842503,-0.3548821562855493,9.881248559103792
1.37,0.07295370702432996,0.1102784124292647,0.15607777051838884,-2.79168887358215,-0.34791184766615935,9.878711391876356
1.3800000000000001,0.07139062831888997,0.10987329530365472,0.15564159915246295,-2.809275032536526,-0.3407991759090718,9.87609993923498
1.3900000000000001,0.06982333037603305,0.10946201171953471,0.15520591161563235,-2.826713920493296,-0.33354478129534826,9.873414456979729
1.4000000000000001,0.0682519123830157,0.10904458607873137,0.15477071145600582,-2.844003448999128,-0.3261493191592053,9.870655231863344
1.41,0.06667647372656049,0.10862104319661076,0.15433600150250784,-2.861141547456497,-0.3186134597302095,9.867822581506458
1.42,0.06509711398649565,0.10819140829845328,0.15390178386537573,-2.878126163474585,-0.3109378879787954,9.864916854301521
1.43,0.063513932929389,0.10775570701587257,0.15346805993684384,-2.8949552632159232,-0.30312330346518657,9.861938429305434
1.44,0.06192703050217643,0.10731396538328078,0.15303483039201518,-2.9116268317387597,-0.2951704201917562,9.858887716121018
1.45,0.06033650682578545,0.10686620983440065,0.15260209518991846,-2.9281388733350644,-0.2870799664588759,9.855765154767385
1.46,0.05874246218875428,0.10641246719882616,0.1521698535747527,-2.944489411864142,-0.2788526847242987,9.852571215539244
1.47,0.0571449970408467,0.1059527646986329,0.15173810407731547,-2.9606764910818018,-0.270489331466107,9.84930639885536
1.48,0.05554421198666307,0.10548712994503881,0.15130684451661705,-2.9766981749650165,-0.2619906770492628,9.845971235096082
1.49,0.05394020777924778,0.10501559093511713,0.15087607200167852,-2.9925525480320414,-0.2533575055957855,9.842566284430198
1.5,0.05233308531369377,0.10453817604856214,0.15044578293351274,-3.008237715657936,-0.24459061485856637,9.839092136631072
1.51,0.05072294562074421,0.10405491404450842,0.15001597300728883,-3.023751804385451,-0.23569081609887066,9.835549410882265
1.52,0.04910988986039172,0.10356583405840525,0.149586637214678,-3.0390929622312273,-0.22665893396748915,9.831938755572704
1.53,0.04749401931547581,0.10307096559894582,0.1491577698463804,-3.05425935898728,-0.21749580638960486,9.82826084808148
1.54,0.04587543538527837,0.10257033854505357,0.14872936449483337,-3.0692491865177036,-0.208202284453324,9.824516394552397
1.55,0.044254239579118226,0.10206398314292478,0.14830141405709785,-3.084060659050588,-0.19877923230190087,9.820706129658424
1.56,0.04263053350994449,0.1015519300031292,0.1478739107379239,-3.0986920134650795,-0.18922752702965395,9.816830816356081
1.57,0.04100441888792945,0.10103421009776853,0.14744684605299424,-3.113141509573576,-0.17954805858153167,9.812891245629942
1.58,0.03937599751406133,0.10051085475769395,0.14702021083234346,-3.1274074303989945,-0.16974172965634704,9.808888236227329
1.59,0.037745371273737116,0.09998189566978238,0.14659399522395414,-3.1414880824471103,-0.15980945561363447,9.804822634383346
1.6,0.03611264213035597,0.09944736487427261,0.14616818869752604,-3.1553817959739003,-0.14975216438412176,9.800695313536334
1.61,0.034477912118913503,0.09890729476216095,0.14574278004842064,-3.1690869252478873,-0.13957079638377712,9.796507174033934
1.62,0.03284128333959736,0.09836171807265709,0.14531775740177622,-3.1826018488074466,-0.12926630443140041,9.792259142829797
1.6300000000000001,0.031202857951384368,0.09781066789070025,0.14489310821679574,-3.1959249697130394,-0.11883965366972449,9.787952173171156
1.6400000000000001,0.029562738165639587,0.09725417764453564,0.14446881929120423,-3.209054715794365,-0.10829182148998573,9.78358724427732
1.6500000000000001,0.0279210262397179,0.09669228110335125,0.14404487676587507,-3.2219895398923875,-0.09762379745990124,9.779165361009282
1.6600000000000001,0.026277824470568062,0.09612501237497523,0.14362126612962406,-3.234727920096214,-0.08683658325502419,9.77468755353047
1.67,0.024633235188340014,0.09555240590363356,0.14319797222417024,-3.2472683599748438,-0.07593119259341519,9.770154876958985
1.68,0.02298736074999529,0.09497449646776791,0.14277497924926147,-3.2596093888036872,-0.06490865117355904,9.765568411011156
1.69,0.021340303532921698,0.09439131917791352,0.14235227076796433,-3.2717495617859154,-0.053769996615480764,9.760929259636859
1.7,0.019692165928551632,0.09380290947463676,0.14192982971211615,-3.283687460268576,-0.0425162784049915,9.756238550646525
1.71,0.018043050335985158,0.0932093031265323,0.14150763838793848,-3.295421691953476,-0.03114855784098669,9.751497435330114
1.72,0.016393059155617798,0.09261053622827913,0.1410856784818103,-3.3069508911028005,-0.019667907985723154,9.746707088068067
1.73,0.01474229478277364,0.0920066451987551,0.14066393106619957,-3.318273718739478,-0.008075413618018334,9.741868705934541
1.74,0.013090859601343926,0.09139766677920996,0.14024237660575178,-3.3293888628422534,0.00362782881074164,9.736983508292928
1.75,0.011438855977431502,0.09078363803149526,0.13982099496353373,-3.340295038535473,0.015440711217851177,9.73205273638389
1.76,0.009786386253001742,0.09016459633635167,0.13939976540743151,-3.3509909882735687,0.0273621139278597,9.727077652906056
1.77,0.008133552739539786,0.08954057939175214,0.13897866661670089,-3.3614754820202277,0.039390905708609925,9.722059541589484
1.78,0.006480457711715123,0.08891162521130055,0.13855767668866822,-3.37174731742224,0.051525943804789254,9.716999706762103
1.79,0.004827203401053137,0.08827777212268509,0.13813677314558137,-3.381805319978028,0.06376607396910305,9.711899472909229
1.8,0.00317389198961468,0.08763905876618494,0.1377159329416075,-3.3916483432008286,0.07611013049119286,9.70676018422637
1.81,0.001520625603683403,0.08699552409323055,0.13729513246997765,-3.4012752687765566,0.08855693622436211,9.701583204165429
1.82,-0.00013249369253828802,0.08634720736501461,0.1368743475702752,-3.4106850067163217,0.10110530261024309,9.696369914974502
1.83,-0.0017853639032246703,0.08569414815115499,0.13645355353586786,-3.41987649550359,0.1137540297015085,9.691121717231383
1.84,-0.0034378831072129495,0.08503638632840617,0.13603272512147951,-3.428848702236028,0.12650190618271795,9.685840029370992
1.85,-0.005089949464280152,0.08437396207942019,0.1356118365509028,-3.4376006227619875,0.1393477093894444,9.680526287206849
1.86,-0.006741461221410103,0.08370691589155417,0.13519086152484852,-3.446131281811652,0.15229020532576065,9.675181943446782
1.87,-0.008392316719050257,0.08303528855572423,0.13476977322893074,-3.4544397331228502,0.16532814868023182,9.669808467203005
1.8800000000000001,-0.010042414397358106,0.082359121165304,0.13434854434178664,-3.4625250595615347,0.1784602828405082,9.664407343496753
1.8900000000000001,-0.011691652802436654,0.0816784551150666,0.13392714704332814,-3.4703863732369165,0.19168533990666248,9.658980072757648
1.9000000000000001,-0.01333993059255864,0.08099333210016829,0.13350555302312403,-3.4780228156112933,0.20500204070336325,9.653528170317927
1.9100000000000001,-0.014987146544379307,0.080303794115173,0.13308373348891095,-3.48543355760455,0.21840909479104553,9.648053165901748
1.92,-0.016633199559137148,0.0796098834531153,0.13266165917523062,-3.492617799693358,0.23190520047616836,9.642556603109712
1.93,-0.018277988668842587,0.07891164270460133,0.1322393003521923,-3.4995747720050527,0.24548904482071832,9.637040038898771
1.94,-0.019921413042453658,0.07820911475694502,0.13181662683435796,-3.5063037344062398,0.25915930365105044,9.631505043057695
1.95,-0.02156337199203919,0.07750234279333881,0.13139360798974858,-3.512803976586116,0.2729146415662407,9.625953197678315
1.96,-0.023203764978928343,0.07679137029205654,0.13097021274896897,-3.519074818134505,0.28675371194603594,9.620386096622624
1.97,-0.024842491619846738,0.07607624102568719,0.13054640961445035,-3.525115608614658,0.3006751569585586,9.61480534498601
1.98,-0.026479451693038347,0.07535699906039747,0.13012216666980717,-3.530925727630791,0.3146776075679014,9.609212558556694
1.99,-0.028114545144373247,0.07463368875522161,0.12969745158930768,-3.5365045848904044,0.328759683541723,9.603609363271671
2.0,-0.029747672093440574,0.07390635476137614,0.12927223164745485,-3.541851620261376,0.3429199934589975,9.597997394669195
2.0100000000000002,-0.0313787328396265,0.0731750420215983,0.12884647372867633,-3.546966303823869,0.35715713471803845,9.592378297338087
2.02,-0.03300762786817657,0.07243979576950565,0.12842014433712154,-3.55184813591704,0.3714696935449475,9.58675372436399
2.0300000000000002,-0.03463425785624305,0.07170066152897503,0.1279932096065628,-3.5564966471806017,0.3858562450026013,9.581125336772804
2.04,-0.03625852367891502,0.07095768511353939,0.12756563531039983,-3.5609113985912173,0.4003153530003276,9.575494802971367
2.05,-0.03788032641523335,0.07021091262579918,0.12713738687176382,-3.5650919814937843,0.41484557030439495,9.569863798185708
2.06,-0.03949956735418803,0.06946039045684785,0.12670842937372037,-3.5690380176275998,0.4294454385494597,9.564234003896946
2.07,-0.041116148000698474,0.0687061652857083,0.12627872756956837,-3.5727491591474467,0.4441134882510873,9.55860710727506
2.08,-0.042729970081577126,0.06794828407877805,0.1258482458932323,-3.576225088639602,0.458848238819503,9.55298480061068
2.09,-0.04434093555147414,0.06718679408928185,0.1254169484697467,-3.579465519132808,0.47364819857468765,9.547368780745119
2.1,-0.04594894659880526,0.0664217428567286,0.1249847991258298,-3.5824701941042276,0.48851186476295894,9.541760748498803
2.11,-0.04755390565165976,0.06565317820637118,0.1245517614005438,-3.5852388874803833,0.5034377235751664,9.536162408098276
2.12,-0.049155715383691234,0.06488114824866616,0.12411779855604085,-3.5877714036331407,0.5184242501666303,9.530575466602
2.13,-0.05075427871998757,0.06410570137873207,0.12368287358839064,-3.5900675773707262,0.5334699086789625,9.525001633325063
2.14,-0.0523494988429231,0.0633268862758028,0.12324694923848853,-3.5921272739238304,0.5485731522638757,9.519442619263053
2.15,-0.05394127919798937,0.06254475190267515,0.12280998800304169,-3.5939503889268054,0.5637324231091398,9.513900136515241
2.16,-0.055529523499607256,0.061759347505146965,0.12237195214562993,-3.595536848393995,0.5789461524667834,9.508375897707253
2.17,-0.057114135736917225,0.06097072261144467,0.12193280370784049,-3.5968866086912055,0.5942127606836727,9.502871615413444
2.18,-0.058695020179550125,0.060178927031636714,0.12149250452047261,-3.5979996565023775,0.609530657234614,9.497389001579107
2.19,-0.06027208138337546,0.05938401085703192,0.12105101621481086,-3.59887600879145,0.624898240758045,9.49192976694278
2.2,-0.06184522419622963,0.05858602445955874,0.12060830023396386,-3.5995157127594624,0.6403138990945072,9.486495620458737
2.21,-0.06341435376362087,0.05778501849112494,0.12016431784426629,-3.5999188457969353,0.6557760093279503,9.481088268719931
2.22,-0.0649793755344136,0.0569810438829534,0.11971903014674172,-3.6000855154315405,0.6712829378300302,9.475709415381553
2.23,-0.06654019526648879,0.05617415184489345,0.11927239808862376,-3.6000158592710783,0.6868330403074832,9.470360760585317
2.24,-0.06809671903238289,0.05536439386470367,0.11882438247493263,-3.5997100449418458,0.7024246618527097,9.465044000384786
2.25,-0.06964885322490247,0.05455182170730537,0.1183749439801051,-3.599168270022357,0.718056136997665,9.459760826171818
2.2600000000000002,-0.0711965045627165,0.053736487414002894,0.11792404315967486,-3.598390761972502,0.7337257897711689,9.45451292410434
2.27,-0.07273958009592377,0.05291844330166967,0.11747164046200097,-3.5973777780581457,0.7494319337597142,9.44930197453569
2.2800000000000002,-0.07427798721159726,0.052097741961896385,0.11701769624004159,-3.5961296052712024,0.76517287217193,9.444129651445591
2.29,-0.07581163363930303,0.05127443626010009,0.11656217076317049,-3.5946465602452387,0.7809468979067302,9.438997621873115
2.3000000000000003,-0.07734042745659557,0.050448579334590696,0.11610502422903345,-3.5929289891665994,0.7967522936253051,9.43390754535159
2.31,-0.07886427709448665,0.04962022459559369,0.11564621677544244,-3.5909772676811356,0.812587331826994,9.428861073345905
2.32,-0.08038309134289029,0.048789425724225385,0.1151857084923039,-3.5887918007965203,0.82845027492918,9.42385984869211
2.33,-0.08189677935604085,0.047956236671419676,0.11472345943357964,-3.586373022780225,0.8443393753512509,9.418905505039753
2.34,-0.08340525065788537,0.047120711656803024,0.11425942962927665,-3.583721397053167,0.8602528756027392,9.413999666296915
