time,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z
0.85,-1.63434544627982,-0.4821989043624684,9.79775300540571,0.1512568557935661,0.10760322816468507,0.17930244297201925,-1.6151137055447191,-0.45583884750513454,9.816580275324617,0.14765483178680072,0.10400120415791968,0.17570041896525387
0.86,-1.646573060712496,-0.47299834021531434,9.808557129454655,0.1622496415115901,0.11974766033347234,0.19107015745231504,-1.6384371439499175,-0.45780089876667823,9.816279301594825,0.14984326995897437,0.10734128878085661,0.1786637858996993
0.87,-1.667850677301885,-0.47272033263106794,9.810239733792498,0.14976635650738623,0.1084182019469383,0.17937010880909954,-1.6657236536533055,-0.46359871362827976,9.811943670527489,0.15189600471108886,0.11054785015064093,0.18149975701280216
0.88,-1.693082391885233,-0.4762710660812763,9.807893099077159,0.14404279815362542,0.103850567519512,0.17443805110653843,-1.6761619390297249,-0.45242307114712565,9.824381056543752,0.15080488123284352,0.11061265059873011,0.18120013418575653
0.89,-1.7274080202413236,-0.4887924743229219,9.796373801409377,0.1543500937334797,0.11531580157580486,0.18554506731416065,-1.7340418447871204,-0.488565920055016,9.789298009159186,0.1411457237023024,0.10211143154462758,0.17234069728298337
0.9,-1.7369700851123802,-0.47642922679846034,9.809535726269333,0.14667048766967375,0.10879606588228187,0.1786733565328078,-1.721752514680712,-0.45441853685405365,9.824301795227615,0.15369499905504652,0.11582057726765463,0.18569786791818058
0.91,-1.7522860621254457,-0.46970097393036414,9.816857823544762,0.14725494258012287,0.11054224050546314,0.18007383504733535,-1.757356958991573,-0.46804609267176683,9.811325832411496,0.15014620333940148,0.11343350126474176,0.18296509580661396
0.92,-1.7792059166728438,-0.4744598833701086,9.81248657159068,0.1484215675323124,0.11287235206881367,0.18206456457822437,-1.7895167175366617,-0.4781123156430228,9.801705027111543,0.15688083249969295,0.12133161703619424,0.19052382954560493
0.93,-1.8028434115816014,-0.47582194703178665,9.811304670490626,0.14164063555063314,0.10725659126253856,0.17611576978631902,-1.8001754086343926,-0.46656303924315473,9.813492226431215,0.14724050906113148,0.11285646477303692,0.18171564329681736
0.9400000000000001,-1.8331437239322799,-0.48373459727112833,9.80336342615862,0.15100991713686818,0.11779264636648071,0.18632517179088798,-1.8187323346859656,-0.4627998072328225,9.817284613515618,0.14429762200365995,0.1110803512332725,0.17961287665767978
0.9500000000000001,-1.8345002584165966,-0.46259351959960826,9.824265937892271,0.14322132389826459,0.11117234688055745,0.17938463179544425,-1.8436317522966774,-0.4652691431391435,9.814634438340297,0.13867781374704183,0.1066288367293347,0.1748411216442215
0.96,-1.8347045760727332,-0.4401925807728672,9.846217170537871,0.14092657140196455,0.11004732638151304,0.17794581394009923,-1.8731407347346083,-0.47224041207081846,9.807271156152341,0.14071614961211112,0.10983690459165964,0.1777353921502458
0.97,-1.9050396595966161,-0.4878170934520387,9.797930690068853,0.14179508783736847,0.11208693118756213,0.17967809396202755,-1.8949450838129323,-0.47140173195379476,9.807505516477157,0.13954927207123977,0.10984111542143343,0.17743227819589885
0.98,-1.913265899116108,-0.4732298013252455,9.811642678690594,0.1289285909450447,0.10039279728954044,0.16768313612265476,-1.907712609977668,-0.4614232529696203,9.81666628390906,0.1431259506394143,0.11459015698391004,0.18188049581702437
0.99,-1.9310638913869964,-0.468113677648449,9.815669136512279,0.14040028303290872,0.11303804536928917,0.18003408822229722,-1.9275064997529485,-0.4583705243488528,9.818686871533183,0.13395233352137922,0.10659009585775969,0.17358613871076772
1.0,-1.9508101563908462,-0.4648476411860415,9.817630165805621,0.14008707145110816,0.11389950127671136,0.1806078020736876,-1.9476045414512273,-0.4555237194272753,9.820286116071141,0.12608969708604387,0.09990212691164709,0.1666104277086233
1.01,-1.9561705356720154,-0.4470999538887831,9.833856573512904,0.14070812829040452,0.11569625573029298,0.18212339319918117,-1.988842636543448,-0.4737211463602355,9.800624767355217,0.1407376638768257,0.11572579131671415,0.18215292878560235
1.02,-1.9877818170952273,-0.4555098449908013,9.823708247322699,0.13012451097101496,0.10628928490805574,0.17244186141860615,-1.9782431987339684,-0.43998764654023076,9.832677090086,0.1329452762684893,0.10911005020553007,0.17526262671608048
1.03,-2.0308722932337857,-0.4753080687360117,9.801953598102997,0.13237295001025462,0.10971523821728359,0.17559987861610046,-2.0180655308509516,-0.45658497082871935,9.814180487762588,0.13549702811795736,0.11283931632498632,0.1787239567238032
1.04,-2.044370779281532,-0.4654259216274047,9.809660542798456,0.1353811203699788,0.11390170964402482,0.17952506008693536,-2.0380410242169154,-0.45324697826719834,9.815400304120502,0.1342126667666045,0.11273325604065053,0.17835660648356108
1.05,-2.0569318844581574,-0.45452051316907804,9.81817123382187,0.13342513233482864,0.11312472863337643,0.17849345541533035,-2.058394428130784,-0.450200904899158,9.81610855444561,0.12322633339704121,0.102925929695589,0.1682946564775429
1.06,-2.0796854591377376,-0.4537242123312014,9.816352612709922,0.12790197529106903,0.10878120387034113,0.17390199225305056,-2.0855093804626774,-0.4538328937044486,9.809918395762871,0.13198526790940746,0.11286449648867956,0.17798528487138898
1.07,-2.0891144918446436,-0.43952254388235446,9.827718513898795,0.12860724795066106,0.11066665350590216,0.17554620654342756,-2.0883764378322676,-0.43313602411721447,9.82783609742867,0.12716951818652542,0.10922892374176653,0.17410847677929192
1.08,-2.1203855457495075,-0.447084624222218,9.817099228986805,0.13100470647348894,0.11424475328123797,0.17888979064372706,-2.1124015050855296,-0.43351874084247977,9.824452612411836,0.1327382025419701,0.11597824934971915,0.18062328671220823
1.09,-2.148936031060939,-0.45185043311059053,9.809054235088187,0.13351323392669154,0.11793430598902994,0.18235156278481368,-2.1399794170840583,-0.43737843498586326,9.81736999624902,0.11929486271522012,0.10371593477755853,0.16813319157334228
1.1,-2.1589815186560015,-0.4380381266360365,9.819364881934849,0.12162561884354416,0.10722802003430998,0.17142424563055778,-2.153075793928178,-0.4266832986179323,9.824619552552933,0.11133700170537639,0.09693940289614221,0.16113562849239
1.11,-2.174245605828012,-0.4293739023030212,9.824304526847385,0.11942570959129706,0.10620966380425828,0.17019162064639504,-2.178822059796663,-0.4285673429563041,9.819066814890592,0.11724340532957198,0.1040273595425332,0.16800931638466995
1.12,-2.2094698394721966,-0.4406019215583237,9.809128612254673,0.11794296605499086,0.10590861735397225,0.16968307978405592,-2.206970695220859,-0.4327856499835556,9.810956295213552,0.12173454741840618,0.10970019871738758,0.17347466114747123
1.1300000000000001,-2.2175348277736404,-0.4246054208214521,9.820953554697365,0.11648937001029437,0.10563678278125564,0.16921053585551413,-2.220353412739319,-0.4221725474473201,9.817453308893834,0.12697897704573763,0.1161263898166989,0.17970014289095737
1.1400000000000001,-2.2528757822848844,-0.43582225290670445,9.80534120342797,0.11051115643210781,0.10084031553717267,0.1642201538428968,-2.2388769016937724,-0.4166373530036993,9.818648230604717,0.12219601632624238,0.11252517543130724,0.17590501373703138
1.1500000000000001,-2.2498000220790066,-0.40856239052294563,9.827981336921319,0.11914947527951072,0.11066028621294853,0.17385301268493547,-2.25977414094736,-0.41341568628513803,9.817305182265123,0.1160511421270819,0.1075619530605197,0.17075467953250664
1.16,-2.285812447018173,-0.42033339889137217,9.811366190255534,0.1111108261795856,0.10380311522574963,0.16681553996249066,-2.283582644171027,-0.41304771353896064,9.812883788401818,0.11171865522718945,0.10441094427335347,0.1674233690100945
1.17,-2.295140661254886,-0.40536555859876067,9.821265332245924,0.11198150748636233,0.10585502187959155,0.1686939609593951,-2.308106247230417,-0.4133399343691582,9.807577389396698,0.11657439440386462,0.11044790879709383,0.17328684787689738
1.18,-2.3236608220389305,-0.4095377137594298,9.81179981725886,0.11441026148705975,0.10946466957355201,0.17213694387079254,-2.300767961929158,-0.38171803483755373,9.833960188363374,0.11718981920114908,0.11224422728764134,0.17491650158488187
1.19,-2.3342434824992155,-0.3957231141553863,9.820096343036234,0.10898816549897512,0.1052230569006427,0.1677354909023229,-2.3459984551078756,-0.40261536592396535,9.807598772653488,0.10693286190360057,0.10316775330526815,0.16568018730694833
1.2,-2.3853693032298424,-0.42240512618421266,9.787671539701096,0.10824555746875791,0.10566044324907826,0.16801986387189102,-2.3705219153360115,-0.4027588095826499,9.801766247755603,0.11703292364907379,0.11444780942939414,0.1768072300522069
